id,party_id,name,codename,faction,danger,data,is_global,created_by,created_at,updated_at,foto_url
1c1781df-8d5b-49df-9ba3-4580cdeba141,,Prism,Prism,vilao,medio,"{""tags"":[{""texto"":""Corpo de Cristal""},{""texto"":""Perícia em Campo""},{""texto"":""Habilidade de Luta""},{""texto"":""Determinação Inabalável""},{""texto"":""Vulnerável a Impacto Físico""},{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":4,""corpo"":7,""mente"":3,""força"":5,""vontade"":4,""destreza"":4,""espírito"":4,""influência"":3,""inteligência"":3},""temas"":[{""nome"":""Cristal Vivo"",""poder"":[{""texto"":""Corpo de Cristal""}],""fraqueza"":[]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Perícia em Campo""},{""texto"":""Habilidade de Luta""},{""texto"":""Determinação Inabalável""}],""fraqueza"":[{""texto"":""Vulnerável a Impacto Físico""},{""texto"":""Dificuldade de Confiar nos Outros""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""BOD 7 acima do pico — corpo de cristal oferece resistência. O reflexo de energia grau 4 — lasers e ataques energéticos ricocheteiam. Mas a vulnerabilidade a impacto físico (-3) é enorme: golpes físicos o quebram em fragmentos. Estratégia simples: bater nele com socos, não com raios. Ex-membro dos Marotos.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/0/07/Prism_%28Robbie%29_%28Earth-161%29_from_X-Men_Forever_2_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/600?cb=20101011015511
1cf66e44-410f-4bde-b12c-dd229f0b78d5,,Wolfsbane,Rahne Sinclair,novatos,medio,"{""tags"":[{""texto"":""Transformação em Lobo ou Forma Lobisomem""},{""texto"":""Sentidos Lupinos""},{""texto"":""Instintos Predatórios em Forma Animal""},{""texto"":""Controle Reduzido em Forma Plena""},{""texto"":""Ligação Empática com Mirage""},{""texto"":""Vergonha Religiosa do Próprio Ser""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Fé Escocesa""},{""texto"":""Controle reduzido em forma animal plena""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Ligação com Mirage""},{""texto"":""Controle Reduzido em Forma Animal""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":7,""corpo"":7,""mente"":6,""força"":7,""vontade"":7,""destreza"":9,""espírito"":8,""influência"":5,""inteligência"":5},""temas"":[{""nome"":""Loba Feroz"",""poder"":[{""texto"":""Transformação em Lobo ou Forma Lobisomem""},{""texto"":""Sentidos Lupinos""},{""texto"":""Instintos Predatórios em Forma Animal""}],""fraqueza"":[{""texto"":""Controle Reduzido em Forma Plena""}]},{""nome"":""Fé em Conflito"",""poder"":[{""texto"":""Ligação Empática com Mirage""}],""fraqueza"":[{""texto"":""Vergonha Religiosa do Próprio Ser""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Fé Escocesa""},{""texto"":""Controle reduzido em forma animal plena""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""DEX 9 e STR/BOD 7 — claramente sobrehumanos em forma lobisomem. A fé presbiteriana repressiva (-2) cria conflito constante com a mutação. O controle reduzido (-2) em forma de lobo plena é vulnerabilidade tática real. Criada por padre que via a mutação como maldição.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/c/cf/Rahne_Sinclair_%28Earth-295%29_from_X-Men_Age_of_Apocalypse_Vol_1_5_0001.png/revision/latest/scale-to-width-down/600?cb=20120310204152
1d67ce9d-55a1-4835-9d5c-2a4981c3c293,,Madison Jeffries,Box,neutro,medio,"{""tags"":[{""texto"":""Tecnopatia""},{""texto"":""Constrói Robôs e Armaduras em Minutos""},{""texto"":""Gênio em Engenharia""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Irmão de Lionel (cérebro numa jarra)""},{""texto"":""Limitações Humanas""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Opera nos Dois Lados""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":6,""corpo"":5,""mente"":8,""força"":4,""vontade"":7,""destreza"":5,""espírito"":6,""influência"":5,""inteligência"":8},""temas"":[{""nome"":""Moldar Metal"",""poder"":[{""texto"":""Tecnopatia""}],""fraqueza"":[]},{""nome"":""Gênio Mecânico"",""poder"":[{""texto"":""Constrói Robôs e Armaduras em Minutos""}],""fraqueza"":[]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Gênio em Engenharia""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Irmão de Lionel (cérebro numa jarra)""},{""texto"":""Limitações Humanas""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""INT 8 e MEN 8 — gênio técnico. A tecnopatia grau 5 permite controlar qualquer máquina mentalmente — desmontando e remontando instantaneamente. A construção de armaduras grau 4 torna-o perigoso mesmo sem combate direto. Membro estável da Alpha Flight.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/7/70/Madison_Jeffries_%28Earth-295%29_from_Amazing_X-Men_Vol_1_2_001.jpg/revision/latest?cb=20140104092501
20008eed-061b-4d81-8fd2-5793d6708e0f,,Onyxx,Onyxx,x-men,medio,"{""tags"":[{""texto"":""Corpo de Pedra Sólida""},{""texto"":""Superforça e Resistência""},{""texto"":""Muralha Viva em Combate""},{""texto"":""Investida Devastadora""},{""texto"":""Jeito Rapper e Fanfarrão""},{""texto"":""Protetor Secreto dos Mais Fracos""},{""texto"":""Presença Divertida""},{""texto"":""Aluno do Instituto Xavier""},{""texto"":""Condicionamento Bruto""},{""texto"":""Exploração de Ambiente""},{""texto"":""Movimentos Lentos""},{""texto"":""Esconde a Bondade por Vergonha""},{""texto"":""Alvo por Ser Grande""},{""texto"":""Inexperiente em Tática""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":6,""corpo"":11,""mente"":5,""força"":10,""vontade"":7,""destreza"":5,""espírito"":7,""influência"":6,""inteligência"":5},""temas"":[{""nome"":""Tanque de Granito"",""poder"":[{""texto"":""Corpo de Pedra Sólida""},{""texto"":""Superforça e Resistência""},{""texto"":""Muralha Viva em Combate""},{""texto"":""Investida Devastadora""}],""fraqueza"":[]},{""nome"":""Coração de Ouro"",""poder"":[{""texto"":""Jeito Rapper e Fanfarrão""},{""texto"":""Protetor Secreto dos Mais Fracos""},{""texto"":""Presença Divertida""}],""fraqueza"":[]},{""nome"":""Grandalhão do Instituto"",""poder"":[{""texto"":""Aluno do Instituto Xavier""},{""texto"":""Condicionamento Bruto""}],""fraqueza"":[]},{""nome"":""Peso da Pedra"",""poder"":[{""texto"":""Exploração de Ambiente""}],""fraqueza"":[{""texto"":""Movimentos Lentos""},{""texto"":""Esconde a Bondade por Vergonha""},{""texto"":""Alvo por Ser Grande""},{""texto"":""Inexperiente em Tática""}]}],""descricao"":""Onyxx é um grandalhão de pedra com um jeito de rapper e um coração de ouro. A sua pele dura como granito torna‑o um tanque em combate, mas a sua personalidade é surpreendentemente suave – fala com ritmo, gosta de se exibir, mas, no fundo, está sempre atento aos mais frágeis. A lentidão é o seu calcanhar de Aquiles."",""iniciativa"":17}",true,,2026-07-12 18:05:40.319941+00,2026-07-13 17:07:37.973308+00,
201075bf-723e-4b19-985c-403c26536146,,Siryn,Theresa Cassidy,geracaox,medio,"{""tags"":[{""texto"":""Grito Sonar Destruidor""},{""texto"":""Frequência Hipnótica""},{""texto"":""Voo Sônico""},{""texto"":""Vício em Bebida""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Alcoolismo""},{""texto"":""Ligação com Deadpool""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro da X-Force / X-Corp""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":8,""corpo"":5,""mente"":8,""força"":4,""vontade"":8,""destreza"":7,""espírito"":8,""influência"":7,""inteligência"":7},""temas"":[{""nome"":""Grito Sônico"",""poder"":[{""texto"":""Grito Sonar Destruidor""},{""texto"":""Frequência Hipnótica""}],""fraqueza"":[]},{""nome"":""Detetive Sobre-humana"",""poder"":[{""texto"":""Voo Sônico""}],""fraqueza"":[{""texto"":""Vício em Bebida""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Alcoolismo""},{""texto"":""Ligação com Deadpool""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""Herdou o grito sonar do pai Sean (Banshee) — grau 4, igual ao do pai. A frequência hipnótica (grau 3) pode compelir obediência temporária. O alcoolismo (-2) superado, mas a vulnerabilidade é real em momentos de crise. Trabalhou como detetive na X-Factor Investigations. Deadpool desenvolveu apego estranho por ela.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/8/84/Theresa_Rourke_%28Earth-295%29_from_X-Man_Vol_1_2_0001.jpg/revision/latest/scale-to-width-down/600?cb=20191221164507
208348a8-a839-46db-af76-4c66bd8c1b62,,Fera,"Henry ""Hank"" McCoy",x-men,alto,"{""tags"":[{""texto"":""Intelecto Polímata""},{""texto"":""Aparência Felina Azul""},{""texto"":""Agilidade Felina Sobrenatural""},{""texto"":""Força Sobre-humana""},{""texto"":""Patas e Presas""},{""texto"":""Aparência Desfavorece Socialmente""},{""texto"":""Ex-Diretor da X-Force CIA""},{""texto"":""Escorregou Moralmente""},{""texto"":""Clonou e Matou Wolverine""},{""texto"":""Prisões Secretas e Experimentos""},{""texto"":""Intelecto Genial""},{""texto"":""Capacidade de Adaptação Moral""},{""texto"":""Duas Versões de Si em Guerra""},{""texto"":""Vaidade Intelectual""},{""texto"":""Médico dos X-Men""},{""texto"":""Consciência da Equipe""},{""texto"":""Moralidade Flexível""},{""texto"":""Faz o que Precisa""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""},{""texto"":""Médico e Cirurgião de Elite""}],""stats"":{""aura"":7,""corpo"":8,""mente"":10,""força"":9,""vontade"":8,""destreza"":12,""espírito"":8,""influência"":8,""inteligência"":12},""temas"":[{""nome"":""Intelecto Genial"",""poder"":[{""texto"":""Intelecto Polímata""},{""texto"":""Aparência Felina Azul""}],""fraqueza"":[]},{""nome"":""Fera Azul"",""poder"":[{""texto"":""Agilidade Felina Sobrenatural""},{""texto"":""Força Sobre-humana""},{""texto"":""Patas e Presas""}],""fraqueza"":[{""texto"":""Aparência Desfavorece Socialmente""}]},{""nome"":""Cientista sem Escrúpulos"",""poder"":[{""texto"":""Ex-Diretor da X-Force CIA""}],""fraqueza"":[{""texto"":""Escorregou Moralmente""},{""texto"":""Clonou e Matou Wolverine""},{""texto"":""Prisões Secretas e Experimentos""}]},{""nome"":""Jekyll & Hyde"",""poder"":[{""texto"":""Intelecto Genial""},{""texto"":""Capacidade de Adaptação Moral""}],""fraqueza"":[{""texto"":""Duas Versões de Si em Guerra""},{""texto"":""Vaidade Intelectual""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Médico dos X-Men""},{""texto"":""Consciência da Equipe""},{""texto"":""Moralidade Flexível""}],""fraqueza"":[{""texto"":""Faz o que Precisa""},{""texto"":""Membro dos X-Men""}]}],""descricao"":""DEX 12 e INT 12 — ambos no teto absoluto do pico humano. Reflete criatura que empurra simultaneamente os limites físicos e intelectuais. A segunda mutação deu aparência felina. Ex-Vingador. Cita Shakespeare durante lutas.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/7/7d/Henry_McCoy_%28Krakoan_Duplicate%29_%28Earth-616%29_from_X-Force_Vol_6_48.jpg/revision/latest/scale-to-width-down/600?cb=20240126040731
237c8c54-9ed7-408b-b819-b5e0bbb967c8,,Callisto,Callisto,morlock,alto,"{""tags"":[{""texto"":""Sentidos Aguçados""},{""texto"":""Combate Feral com Faca""},{""texto"":""Liderança dos Morlocks""},{""texto"":""Desconfia de Superfície""},{""texto"":""Tentáculos Preênseis (pós-Mojo)""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Eye Patch""},{""texto"":""Limitações Humanas""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Líder dos Túneis""},{""texto"":""Caçadora""},{""texto"":""Desconfia da Superfície""},{""texto"":""Membro dos Morlocks""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""}],""stats"":{""aura"":7,""corpo"":8,""mente"":7,""força"":7,""vontade"":9,""destreza"":11,""espírito"":9,""influência"":8,""inteligência"":7},""temas"":[{""nome"":""Líder dos Morlocks"",""poder"":[{""texto"":""Sentidos Aguçados""},{""texto"":""Combate Feral com Faca""}],""fraqueza"":[]},{""nome"":""Caçadora dos Túneis"",""poder"":[{""texto"":""Liderança dos Morlocks""}],""fraqueza"":[{""texto"":""Desconfia de Superfície""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Tentáculos Preênseis (pós-Mojo)""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Eye Patch""},{""texto"":""Limitações Humanas""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Líder dos Túneis""},{""texto"":""Caçadora""},{""texto"":""Desconfia da Superfície""}],""fraqueza"":[{""texto"":""Membro dos Morlocks""},{""texto"":""Mutante de Elite""}]}],""descricao"":""DEX 11 ligeiramente acima do pico humano — reflexos mutantes. O radar subterrâneo grau 4 é perfeito no ambiente das galerias. A liderança grau 4 baseada em respeito conquistado por força real. Derrotada por Tempestade em duelo singular — voltou mais forte e com mais respeito pelos X-Men.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/1/16/Callisto_%28Earth-161%29_from_X-Men_Forever_2_Vol_1_5_001.jpg/revision/latest/scale-to-width-down/600?cb=20100814011155
2628e257-4d55-42a1-9426-a0a2dfb3a0fb,,Jean Grey,Marvel Girl / Fênix,x-men,extremo,"{""tags"":[{""texto"":""Telepatia de Nível Ômega""},{""texto"":""Anfitrião da Força Fênix""},{""texto"":""Elo Psíquico com Scott Summers""},{""texto"":""Fênix Pode Consumir sua Consciência""},{""texto"":""Telecinesia Precisa e Devastadora""},{""texto"":""Empatia Profunda""},{""texto"":""Elo Psíquico com Ciclope""},{""texto"":""Mentora de Jovens Mutantes""},{""texto"":""Poder Latente Além da Compreensão""},{""texto"":""Medo do Próprio Poder""},{""texto"":""Morte e Renascimento Constantes""},{""texto"":""Potencial Ômega não totalmente desbloqueado""},{""texto"":""Exploração de Ambiente""},{""texto"":""Liderança em Campo""},{""texto"":""Força Fênix pode consumir o self""},{""texto"":""Insegurança Constante""},{""texto"":""Elo Psíquico com Scott""},{""texto"":""Trauma de Morte e Renascimento""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante de Niveau Ômega ou Equivalente""},{""texto"":""Décadas de Experiência de Combate""},{""texto"":""Mestre Tático""},{""texto"":""Vontade Indomável""},{""texto"":""Rede de Contatos e Aliados""},{""texto"":""Ameaça Nível Global""}],""stats"":{""aura"":11,""corpo"":5,""mente"":12,""força"":5,""vontade"":9,""destreza"":6,""espírito"":11,""influência"":8,""inteligência"":9},""temas"":[{""nome"":""Anfitriã da Fênix"",""poder"":[{""texto"":""Telepatia de Nível Ômega""},{""texto"":""Anfitrião da Força Fênix""},{""texto"":""Elo Psíquico com Scott Summers""}],""fraqueza"":[{""texto"":""Fênix Pode Consumir sua Consciência""}]},{""nome"":""Telepatia e Telecinese Ômega"",""poder"":[{""texto"":""Telecinesia Precisa e Devastadora""},{""texto"":""Empatia Profunda""}],""fraqueza"":[]},{""nome"":""Coração dos X-Men"",""poder"":[{""texto"":""Empatia Profunda""},{""texto"":""Elo Psíquico com Ciclope""},{""texto"":""Mentora de Jovens Mutantes""}],""fraqueza"":[]},{""nome"":""Força Cósmica"",""poder"":[{""texto"":""Poder Latente Além da Compreensão""}],""fraqueza"":[{""texto"":""Medo do Próprio Poder""},{""texto"":""Morte e Renascimento Constantes""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Potencial Ômega não totalmente desbloqueado""},{""texto"":""Exploração de Ambiente""},{""texto"":""Liderança em Campo""}],""fraqueza"":[{""texto"":""Força Fênix pode consumir o self""},{""texto"":""Insegurança Constante""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Elo Psíquico com Scott""},{""texto"":""Trauma de Morte e Renascimento""},{""texto"":""Membro dos X-Men""}],""fraqueza"":[{""texto"":""Mutante de Niveau Ômega ou Equivalente""},{""texto"":""Décadas de Experiência de Combate""}]}],""descricao"":""Mente 12 no teto absoluto. AUR 11 reflete presença psíquica extraordinária. A tag da Força Fênix grau 6 é latente — quando desperta, é catastrófica. A fraqueza -3 indica que o poder pode voltar-se contra ela. Coração emocional dos X-Men.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/1/1a/Jean_Grey_%28Earth-63%29_from_Bishop_War_College_Vol_1_1_cover.jpg/revision/latest/scale-to-width-down/600?cb=20230316091709
26829bce-3586-43dc-b75c-569640e18653,,Cecilia Reyes,Dra. Cecilia Reyes,x-men,medio,"{""tags"":[{""texto"":""Campo de Força Biológico Instintivo""},{""texto"":""Doutora de Elite""},{""texto"":""Queria Vida Normal, Não Heroína""},{""texto"":""Relutância em Ser X-Men""},{""texto"":""Médica de Trauma e Cirurgiã de Elite""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""O Campo Ativa em Cirurgias""},{""texto"":""Rejeita Fortemente a Identidade de Heroína""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":7,""corpo"":4,""mente"":9,""força"":3,""vontade"":8,""destreza"":5,""espírito"":8,""influência"":7,""inteligência"":11},""temas"":[{""nome"":""Campo de Força"",""poder"":[{""texto"":""Campo de Força Biológico Instintivo""}],""fraqueza"":[]},{""nome"":""Médica Relutante"",""poder"":[{""texto"":""Doutora de Elite""},{""texto"":""Queria Vida Normal, Não Heroína""}],""fraqueza"":[{""texto"":""Relutância em Ser X-Men""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Médica de Trauma e Cirurgiã de Elite""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""O Campo Ativa em Cirurgias""},{""texto"":""Rejeita Fortemente a Identidade de Heroína""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""INT 11 — médica de elite. O campo de força grau 4 ativa instintivamente — sem controle consciente. A tag -2 do campo em cirurgias explica porque nunca pôde ser cirurgiã comum: o campo interfere nas operações. A rejeição de heroísmo (-2) é real — Cecilia é médica primeiro, X-Man por necessidade. Inestimável como médica de campo.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/7/77/Cecilia_Reyes_%28Earth-5700%29_from_Weapon_X_Days_of_Future_Now_Vol_1_4_0001.jpg/revision/latest?cb=20110727064858
29da1ea9-f074-478d-8138-aa7e0b4fef76,,Shatterstar,Gaveedra-Seven,geracaox,alto,"{""tags"":[{""texto"":""Dupla Empunhadura de Espadas""},{""texto"":""Portais Dimensionais via Espadas""},{""texto"":""Lealdade Dividida""},{""texto"":""Velocidade e Reflexos Sobre-humanos""},{""texto"":""Gladiador de Elite""},{""texto"":""Sem Conceito de Emoção Humana""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro da X-Force / X-Corp""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""},{""texto"":""Treinamento de Combate""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""stats"":{""aura"":7,""corpo"":8,""mente"":7,""força"":8,""vontade"":8,""destreza"":12,""espírito"":8,""influência"":5,""inteligência"":7},""temas"":[{""nome"":""Espadas Dimensional"",""poder"":[{""texto"":""Dupla Empunhadura de Espadas""},{""texto"":""Portais Dimensionais via Espadas""}],""fraqueza"":[{""texto"":""Lealdade Dividida""}]},{""nome"":""Velocidade Sobre-humana"",""poder"":[{""texto"":""Velocidade e Reflexos Sobre-humanos""}],""fraqueza"":[]},{""nome"":""Guerreiro de Outro Mundo"",""poder"":[{""texto"":""Gladiador de Elite""}],""fraqueza"":[{""texto"":""Sem Conceito de Emoção Humana""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Membro da X-Force / X-Corp""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""}],""fraqueza"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""}]}],""descricao"":""DEX 12 e STR/BOD 8 sobrehumanos — criado geneticamente para combate de arena. Iniciativa 11 reflete reflexos extraordinários. Os portais dimensionais (grau 4) com as espadas são poder subestimado. A tag -2 reflete que conceitos como amor, amizade e livre-arbítrio foram aprendidos tardiamente com Rictor e a X-Force.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/1/14/Gaveedra_Seven_%28Earth-161%29_from_X-Men_Forever_2_Vol_1_2_001.jpg/revision/latest?cb=20221119012843
